Format Version,1.23,Take Name,Take 2024-09-30 02.17.04 PM_004,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-09-30 02.32.39.992 PM,Total Frames in Take,48493,Total Exported Frames,48493,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
290,0.805556,0.025427,0.815548,-0.004271,-0.578115,0.013189,0.004783,-0.057018,0.001583
291,0.808333,0.025733,0.815408,-0.002981,-0.578308,0.011654,0.004603,-0.058407,0.000610
292,0.811111,,,,,,,,
293,0.813889,0.024672,0.815790,-0.006861,-0.577781,0.016454,0.005133,-0.054356,0.001583
294,0.816667,0.025117,0.815615,-0.005207,-0.578026,0.014418,0.004907,-0.056091,0.000639
295,0.819444,0.025484,0.815459,-0.003755,-0.578242,0.012661,0.004706,-0.057638,0.000603
296,0.822222,0.025829,0.815328,-0.002440,-0.578418,0.011049,0.004532,-0.059024,0.000608
297,0.825000,0.026143,0.815223,-0.001346,-0.578555,0.009675,0.004383,-0.060153,0.000627
298,0.827778,,,,,,,,
299,0.830556,0.026390,0.815123,-0.000356,-0.578687,0.008479,0.004250,-0.061214,0.000627
300,0.833333,0.026594,0.815039,0.000474,-0.578795,0.007482,0.004136,-0.062105,0.000625
301,0.836111,0.026809,0.814968,0.001207,-0.578884,0.006556,0.004038,-0.062856,0.000611
302,0.838889,0.026934,0.814896,0.001803,-0.578978,0.005870,0.003953,-0.063518,0.000612
303,0.841667,0.027097,0.814834,0.002342,-0.579056,0.005184,0.003881,-0.064065,0.000602
304,0.844444,,,,,,,,
305,0.847222,0.027228,0.814804,0.002778,-0.579090,0.004631,0.003821,-0.064505,0.000626
306,0.850000,0.027328,0.814767,0.003187,-0.579135,0.004138,0.003765,-0.064942,0.000627
307,0.852778,0.027435,0.814727,0.003497,-0.579184,0.003727,0.003722,-0.065246,0.000630
308,0.855556,0.027570,0.814702,0.003794,-0.579212,0.003289,0.003685,-0.065509,0.000598
309,0.858333,0.027623,0.814670,0.003989,-0.579253,0.003052,0.003652,-0.065713,0.000621
310,0.861111,0.027698,0.814649,0.004174,-0.579277,0.002792,0.003625,-0.065883,0.000599
311,0.863889,0.027744,0.814629,0.004341,-0.579302,0.002584,0.003605,-0.066056,0.000618
312,0.866667,0.027760,0.814617,0.004508,-0.579316,0.002414,0.003584,-0.066257,0.000601
313,0.869444,0.027783,0.814608,0.004601,-0.579329,0.002303,0.003570,-0.066357,0.000610
314,0.872222,0.027831,0.814601,0.004689,-0.579335,0.002163,0.003559,-0.066427,0.000624
315,0.875000,0.027814,0.814581,0.004771,-0.579363,0.002111,0.003549,-0.066549,0.000629
316,0.877778,0.027756,0.814568,0.004800,-0.579384,0.002162,0.003543,-0.066639,0.000630
317,0.880556,0.027785,0.814576,0.004845,-0.579371,0.002081,0.003536,-0.066668,0.000628
318,0.883333,0.027790,0.814569,0.004867,-0.579380,0.002056,0.003532,-0.066688,0.000623
319,0.886111,0.027814,0.814564,0.004899,-0.579386,0.001999,0.003531,-0.066708,0.000613
320,0.888889,,,,,,,,
321,0.891667,0.027820,0.814567,0.004902,-0.579382,0.001988,0.003528,-0.066710,0.000617
322,0.894444,0.027813,0.814559,0.004917,-0.579393,0.001983,0.003525,-0.066737,0.000602
323,0.897222,0.027775,0.814555,0.004900,-0.579400,0.002048,0.003526,-0.066752,0.000619
324,0.900000,0.027788,0.814561,0.004889,-0.579391,0.002045,0.003524,-0.066724,0.000604
325,0.902778,,,,,,,,
326,0.905556,0.027776,0.814563,0.004884,-0.579389,0.002062,0.003527,-0.066730,0.000605
327,0.908333,0.027773,0.814570,0.004873,-0.579379,0.002077,0.003531,-0.066718,0.000613
328,0.911111,0.027767,0.814572,0.004838,-0.579377,0.002116,0.003532,-0.066678,0.000598
329,0.913889,0.027735,0.814574,0.004789,-0.579376,0.002203,0.003535,-0.066646,0.000618
330,0.916667,0.027696,0.814582,0.004755,-0.579367,0.002283,0.003536,-0.066635,0.000596
331,0.919444,,,,,,,,
332,0.922222,0.027652,0.814590,0.004691,-0.579359,0.002399,0.003544,-0.066593,0.000618
333,0.925000,0.027661,0.814591,0.004647,-0.579357,0.002428,0.003549,-0.066526,0.000639
334,0.927778,0.027686,0.814601,0.004654,-0.579342,0.002387,0.003552,-0.066514,0.000608
335,0.930556,0.027693,0.814615,0.004625,-0.579323,0.002402,0.003555,-0.066467,0.000624
336,0.933333,0.027649,0.814623,0.004568,-0.579313,0.002513,0.003558,-0.066432,0.000616
337,0.936111,0.027648,0.814632,0.004594,-0.579300,0.002489,0.003562,-0.066465,0.000625
338,0.938889,0.027664,0.814636,0.004573,-0.579295,0.002489,0.003565,-0.066423,0.000623
339,0.941667,0.027656,0.814635,0.004553,-0.579297,0.002518,0.003567,-0.066406,0.000622
340,0.944444,0.027670,0.814639,0.004538,-0.579290,0.002514,0.003567,-0.066372,0.000629
341,0.947222,0.027661,0.814643,0.004515,-0.579286,0.002546,0.003569,-0.066351,0.000619
342,0.950000,,,,,,,,
343,0.952778,0.027649,0.814652,0.004494,-0.579273,0.002582,0.003571,-0.066337,0.000599
344,0.955556,0.027641,0.814670,0.004408,-0.579249,0.002669,0.003572,-0.066228,0.000616
345,0.958333,0.027614,0.814655,0.004391,-0.579271,0.002718,0.003577,-0.066232,0.000606
346,0.961111,0.027581,0.814658,0.004382,-0.579269,0.002767,0.003576,-0.066252,0.000608
347,0.963889,,,,,,,,
348,0.966667,0.027535,0.814650,0.004394,-0.579282,0.002817,0.003577,-0.066313,0.000604
349,0.969444,0.027591,0.814653,0.004389,-0.579275,0.002749,0.003579,-0.066255,0.000593
350,0.972222,0.027619,0.814664,0.004359,-0.579259,0.002738,0.003580,-0.066190,0.000607
351,0.975000,0.027648,0.814664,0.004362,-0.579258,0.002698,0.003582,-0.066167,0.000600
352,0.977778,0.027658,0.814659,0.004347,-0.579264,0.002700,0.003585,-0.066139,0.000606
353,0.980556,0.027669,0.814665,0.004380,-0.579255,0.002654,0.003589,-0.066171,0.000617
354,0.983333,0.027617,0.814667,0.004394,-0.579255,0.002705,0.003590,-0.066242,0.000609
355,0.986111,0.027613,0.814663,0.004368,-0.579261,0.002733,0.003590,-0.066207,0.000621
356,0.988889,0.027599,0.814671,0.004365,-0.579250,0.002752,0.003587,-0.066217,0.000604
357,0.991667,0.027626,0.814662,0.004336,-0.579262,0.002745,0.003588,-0.066154,0.000587
358,0.994444,0.027645,0.814673,0.004340,-0.579245,0.002714,0.003591,-0.066146,0.000607
359,0.997222,0.027586,0.814655,0.004322,-0.579273,0.002809,0.003593,-0.066183,0.000626
360,1.000000,0.027559,0.814656,0.004299,-0.579273,0.002862,0.003597,-0.066178,0.000623
361,1.002778,0.027572,0.814663,0.004289,-0.579263,0.002854,0.003598,-0.066156,0.000622
362,1.005556,0.027569,0.814670,0.004306,-0.579254,0.002843,0.003597,-0.066183,0.000607
363,1.008333,0.027580,0.814668,0.004303,-0.579256,0.002830,0.003596,-0.066166,0.000619
364,1.011111,0.027562,0.814662,0.004330,-0.579264,0.002828,0.003594,-0.066218,0.000605
365,1.013889,,,,,,,,
366,1.016667,0.027562,0.814670,0.004329,-0.579253,0.002829,0.003595,-0.066213,0.000629
367,1.019444,0.027577,0.814673,0.004313,-0.579248,0.002825,0.003600,-0.066180,0.000627
368,1.022222,0.027602,0.814669,0.004338,-0.579252,0.002770,0.003600,-0.066188,0.000605
369,1.025000,0.027630,0.814667,0.004331,-0.579255,0.002740,0.003605,-0.066151,0.000621
370,1.027778,0.027642,0.814671,0.004345,-0.579248,0.002712,0.003604,-0.066159,0.000597
371,1.030556,,,,,,,,
372,1.033333,0.027644,0.814671,0.004347,-0.579248,0.002706,0.003607,-0.066163,0.000616
373,1.036111,0.027653,0.814672,0.004342,-0.579246,0.002702,0.003606,-0.066145,0.000604
374,1.038889,0.027577,0.814669,0.004342,-0.579254,0.002797,0.003605,-0.066214,0.000631
375,1.041667,0.027586,0.814667,0.004334,-0.579257,0.002791,0.003602,-0.066194,0.000606
376,1.044444,0.027575,0.814666,0.004316,-0.579258,0.002821,0.003605,-0.066180,0.000631
377,1.047222,0.027570,0.814661,0.004306,-0.579266,0.002837,0.003604,-0.066173,0.000618
378,1.050000,0.027522,0.814650,0.004308,-0.579284,0.002896,0.003599,-0.066218,0.000604
379,1.052778,,,,,,,,
380,1.055556,,,,,,,,
381,1.058333,0.027518,0.814648,0.004297,-0.579287,0.002911,0.003603,-0.066208,0.000615
382,1.061111,0.027552,0.814654,0.004297,-0.579276,0.002868,0.003603,-0.066178,0.000609
383,1.063889,0.027493,0.814642,0.004306,-0.579296,0.002935,0.003605,-0.066244,0.000645
384,1.066667,0.027559,0.814638,0.004362,-0.579299,0.002799,0.003607,-0.066260,0.000609
385,1.069444,0.027581,0.814647,0.004376,-0.579285,0.002759,0.003609,-0.066256,0.000623
386,1.072222,,,,,,,,
387,1.075000,,,,,,,,
388,1.077778,,,,,,,,
389,1.080556,,,,,,,,
390,1.083333,0.027654,0.814654,0.004376,-0.579271,0.002660,0.003610,-0.066186,0.000620
391,1.086111,0.027640,0.814658,0.004342,-0.579266,0.002707,0.003611,-0.066153,0.000627
392,1.088889,0.027621,0.814652,0.004317,-0.579276,0.002755,0.003606,-0.066139,0.000619
393,1.091667,0.027613,0.814638,0.004302,-0.579296,0.002781,0.003605,-0.066125,0.000626
394,1.094444,,,,,,,,
395,1.097222,0.027611,0.814623,0.004304,-0.579317,0.002783,0.003604,-0.066131,0.000597
396,1.100000,0.027642,0.814616,0.004320,-0.579325,0.002731,0.003606,-0.066123,0.000595
397,1.102778,0.027662,0.814616,0.004302,-0.579324,0.002721,0.003607,-0.066081,0.000614
398,1.105556,0.027690,0.814623,0.004275,-0.579313,0.002710,0.003607,-0.066020,0.000616
399,1.108333,0.027771,0.814640,0.004296,-0.579286,0.002589,0.003612,-0.065970,0.000635
400,1.111111,0.027764,0.814649,0.004264,-0.579273,0.002626,0.003614,-0.065935,0.000640
401,1.113889,0.027744,0.814652,0.004260,-0.579270,0.002656,0.003612,-0.065948,0.000611
402,1.116667,,,,,,,,
403,1.119444,0.027731,0.814652,0.004277,-0.579270,0.002658,0.003612,-0.065983,0.000616
404,1.122222,0.026393,0.815198,-0.000670,-0.578580,0.008753,0.004279,-0.060800,0.001580
405,1.125000,0.026590,0.815135,0.000019,-0.578661,0.007887,0.004187,-0.061514,0.000608
406,1.127778,0.026733,0.815070,0.000597,-0.578745,0.007189,0.004105,-0.062131,0.000587
407,1.130556,0.026861,0.815009,0.001113,-0.578824,0.006569,0.004033,-0.062683,0.000624
408,1.133333,0.027005,0.814960,0.001580,-0.578886,0.005974,0.003973,-0.063160,0.000607
409,1.136111,0.027102,0.814913,0.001973,-0.578947,0.005498,0.003917,-0.063583,0.000608
410,1.138889,0.027202,0.814873,0.002334,-0.578996,0.005050,0.003870,-0.063961,0.000616
411,1.141667,0.027305,0.814846,0.002626,-0.579028,0.004659,0.003831,-0.064240,0.000625
412,1.144444,0.027342,0.814817,0.002912,-0.579066,0.004357,0.003797,-0.064579,0.000622
413,1.147222,0.027410,0.814790,0.003150,-0.579100,0.004058,0.003764,-0.064824,0.000593
414,1.150000,0.027406,0.814760,0.003274,-0.579141,0.003959,0.003740,-0.064986,0.000637
415,1.152778,0.027459,0.814745,0.003438,-0.579158,0.003748,0.003717,-0.065149,0.000628
416,1.155556,0.027506,0.814741,0.003576,-0.579162,0.003565,0.003698,-0.065280,0.000637
417,1.158333,0.027557,0.814720,0.003676,-0.579188,0.003414,0.003681,-0.065366,0.000608
418,1.161111,0.027551,0.814699,0.003823,-0.579217,0.003289,0.003669,-0.065566,0.000622
419,1.163889,0.027553,0.814696,0.003920,-0.579221,0.003201,0.003654,-0.065688,0.000619
420,1.166667,,,,,,,,
421,1.169444,0.027542,0.814693,0.003979,-0.579224,0.003164,0.003641,-0.065775,0.000628
422,1.172222,0.027564,0.814682,0.004104,-0.579238,0.003020,0.003633,-0.065917,0.000619
423,1.175000,0.027541,0.814672,0.004137,-0.579253,0.003020,0.003624,-0.065983,0.000603
424,1.177778,0.027545,0.814662,0.004186,-0.579266,0.002971,0.003619,-0.066044,0.000606
425,1.180556,,,,,,,,
426,1.183333,,,,,,,,
427,1.186111,0.027569,0.814661,0.004246,-0.579266,0.002887,0.003605,-0.066099,0.000625
428,1.188889,0.027617,0.814670,0.004305,-0.579251,0.002774,0.003601,-0.066130,0.000616
429,1.191667,0.027674,0.814674,0.004372,-0.579242,0.002639,0.003596,-0.066162,0.000592
430,1.194444,0.027670,0.814663,0.004375,-0.579257,0.002643,0.003594,-0.066172,0.000624
431,1.197222,0.027653,0.814661,0.004419,-0.579261,0.002625,0.003591,-0.066242,0.000608
432,1.200000,0.027675,0.814667,0.004449,-0.579252,0.002570,0.003592,-0.066259,0.000618
433,1.202778,0.027669,0.814649,0.004458,-0.579277,0.002573,0.003592,-0.066282,0.000605
434,1.205556,0.027677,0.814654,0.004436,-0.579270,0.002582,0.003590,-0.066242,0.000631
435,1.208333,0.027647,0.814649,0.004402,-0.579278,0.002651,0.003590,-0.066225,0.000627
436,1.211111,0.027605,0.814647,0.004388,-0.579284,0.002720,0.003589,-0.066245,0.000626
437,1.213889,0.027583,0.814640,0.004361,-0.579295,0.002774,0.003590,-0.066231,0.000616
438,1.216667,0.027611,0.814630,0.004374,-0.579307,0.002727,0.003591,-0.066224,0.000616
439,1.219444,0.027610,0.814623,0.004380,-0.579317,0.002722,0.003590,-0.066228,0.000622
440,1.222222,0.027619,0.814621,0.004364,-0.579319,0.002730,0.003593,-0.066196,0.000636
441,1.225000,0.026297,0.815158,-0.000658,-0.578641,0.008878,0.004277,-0.060904,0.001585
442,1.227778,,,,,,,,
443,1.230556,0.026508,0.815069,0.000028,-0.578757,0.007998,0.004185,-0.061601,0.000629
444,1.233333,0.026684,0.815013,0.000623,-0.578827,0.007247,0.004106,-0.062210,0.000614
445,1.236111,0.026785,0.814950,0.001126,-0.578910,0.006672,0.004033,-0.062767,0.000626
446,1.238889,0.026912,0.814905,0.001625,-0.578967,0.006066,0.003974,-0.063298,0.000628
447,1.241667,0.027030,0.814860,0.001989,-0.579024,0.005595,0.003922,-0.063659,0.000629
448,1.244444,,,,,,,,
449,1.247222,0.027141,0.814823,0.002358,-0.579069,0.005123,0.003874,-0.064033,0.000639
450,1.250000,0.027218,0.814784,0.002660,-0.579119,0.004757,0.003833,-0.064352,0.000606
451,1.252778,0.027364,0.814760,0.002945,-0.579145,0.004318,0.003799,-0.064589,0.000620
452,1.255556,0.027440,0.814721,0.003192,-0.579195,0.004002,0.003768,-0.064844,0.000612
453,1.258333,0.027478,0.814702,0.003381,-0.579218,0.003789,0.003741,-0.065051,0.000630
454,1.261111,0.027525,0.814687,0.003543,-0.579237,0.003585,0.003715,-0.065215,0.000627
455,1.263889,0.027615,0.814677,0.003744,-0.579246,0.003288,0.003698,-0.065397,0.000634
456,1.266667,0.027627,0.814652,0.003903,-0.579279,0.003129,0.003677,-0.065593,0.000623
457,1.269444,0.027699,0.814642,0.004008,-0.579288,0.002943,0.003666,-0.065664,0.000647
458,1.272222,0.027705,0.814630,0.004089,-0.579304,0.002863,0.003655,-0.065763,0.000649
459,1.275000,,,,,,,,
460,1.277778,0.027709,0.814632,0.004172,-0.579301,0.002781,0.003641,-0.065868,0.000642
461,1.280556,0.027733,0.814630,0.004236,-0.579303,0.002697,0.003634,-0.065929,0.000635
462,1.283333,0.027752,0.814631,0.004286,-0.579300,0.002630,0.003628,-0.065972,0.000624
463,1.286111,0.027786,0.814634,0.004328,-0.579293,0.002549,0.003616,-0.065993,0.000614
464,1.288889,0.027744,0.814629,0.004349,-0.579302,0.002584,0.003609,-0.066058,0.000650
465,1.291667,,,,,,,,
466,1.294444,0.027747,0.814629,0.004406,-0.579301,0.002529,0.003602,-0.066126,0.000621
467,1.297222,0.027783,0.814628,0.004433,-0.579302,0.002458,0.003599,-0.066125,0.000626
468,1.300000,0.027820,0.814619,0.004467,-0.579311,0.002380,0.003599,-0.066131,0.000643
469,1.302778,0.027874,0.814618,0.004492,-0.579310,0.002286,0.003599,-0.066112,0.000636
470,1.305556,,,,,,,,
471,1.308333,0.027833,0.814601,0.004494,-0.579337,0.002337,0.003600,-0.066153,0.000648
472,1.311111,0.027800,0.814583,0.004486,-0.579362,0.002389,0.003600,-0.066175,0.000636
473,1.313889,0.027857,0.814583,0.004506,-0.579361,0.002298,0.003599,-0.066148,0.000622
474,1.316667,0.027827,0.814573,0.004500,-0.579376,0.002342,0.003600,-0.066170,0.000646
475,1.319444,0.027825,0.814568,0.004531,-0.579383,0.002316,0.003602,-0.066213,0.000629
476,1.322222,,,,,,,,
477,1.325000,0.027821,0.814567,0.004525,-0.579384,0.002328,0.003604,-0.066209,0.000637
478,1.327778,0.027828,0.814580,0.004495,-0.579366,0.002350,0.003604,-0.066160,0.000627
479,1.330556,0.027847,0.814578,0.004450,-0.579369,0.002364,0.003605,-0.066085,0.000619
480,1.333333,0.027816,0.814575,0.004461,-0.579373,0.002392,0.003601,-0.066131,0.000626
481,1.336111,0.027775,0.814579,0.004425,-0.579371,0.002480,0.003606,-0.066123,0.000622
482,1.338889,0.027783,0.814582,0.004409,-0.579366,0.002484,0.003608,-0.066095,0.000604
483,1.341667,0.027728,0.814591,0.004393,-0.579356,0.002568,0.003606,-0.066126,0.000634
484,1.344444,0.027704,0.814605,0.004389,-0.579337,0.002599,0.003604,-0.066143,0.000618
485,1.347222,0.027663,0.814622,0.004352,-0.579316,0.002685,0.003603,-0.066133,0.000606
486,1.350000,0.027648,0.814629,0.004375,-0.579306,0.002681,0.003605,-0.066178,0.000629
487,1.352778,,,,,,,,
488,1.355556,0.027630,0.814633,0.004341,-0.579303,0.002734,0.003608,-0.066152,0.000636
489,1.358333,0.027632,0.814647,0.004331,-0.579283,0.002742,0.003608,-0.066138,0.000617
490,1.361111,0.027651,0.814647,0.004324,-0.579282,0.002724,0.003607,-0.066111,0.000605
491,1.363889,0.027615,0.814639,0.004324,-0.579294,0.002767,0.003607,-0.066148,0.000643
492,1.366667,0.027664,0.814652,0.004313,-0.579274,0.002712,0.003606,-0.066087,0.000633
493,1.369444,0.027597,0.814649,0.004285,-0.579282,0.002823,0.003608,-0.066117,0.000631
494,1.372222,0.027636,0.814652,0.004281,-0.579276,0.002777,0.003608,-0.066080,0.000600
495,1.375000,0.027663,0.814650,0.004308,-0.579276,0.002716,0.003609,-0.066090,0.000608
496,1.377778,0.027651,0.814653,0.004334,-0.579273,0.002706,0.003608,-0.066135,0.000621
497,1.380556,0.027670,0.814649,0.004335,-0.579277,0.002681,0.003610,-0.066121,0.000613
498,1.383333,0.027697,0.814658,0.004370,-0.579263,0.002613,0.003613,-0.066140,0.000626
499,1.386111,0.027659,0.814646,0.004332,-0.579282,0.002702,0.003611,-0.066125,0.000627
500,1.388889,0.027672,0.814655,0.004335,-0.579270,0.002684,0.003613,-0.066115,0.000628
501,1.391667,0.026385,0.815202,-0.000663,-0.578575,0.008757,0.004288,-0.060818,0.001591
502,1.394444,0.026554,0.815114,0.000006,-0.578691,0.007948,0.004196,-0.061533,0.000605
503,1.397222,,,,,,,,
504,1.400000,0.025406,0.815593,-0.004384,-0.578051,0.013305,0.004790,-0.056894,0.001587
505,1.402778,0.025740,0.815475,-0.003160,-0.578211,0.011792,0.004623,-0.058175,0.000610
506,1.405556,0.025975,0.815355,-0.002079,-0.578375,0.010534,0.004478,-0.059367,0.000633
507,1.408333,0.026268,0.815252,-0.001156,-0.578510,0.009344,0.004355,-0.060291,0.000605
508,1.411111,0.026440,0.815173,-0.000346,-0.578613,0.008404,0.004243,-0.061180,0.000638
509,1.413889,,,,,,,,
510,1.416667,0.026625,0.815092,0.000360,-0.578720,0.007541,0.004147,-0.061929,0.000609
511,1.419444,0.026817,0.815023,0.000959,-0.578808,0.006767,0.004065,-0.062532,0.000626
512,1.422222,0.026978,0.814974,0.001505,-0.578868,0.006077,0.003991,-0.063091,0.000602
513,1.425000,0.027052,0.814925,0.001965,-0.578931,0.005574,0.003929,-0.063621,0.000613
514,1.427778,0.027140,0.814869,0.002362,-0.579004,0.005112,0.003870,-0.064052,0.000578
515,1.430556,0.027219,0.814842,0.002702,-0.579038,0.004712,0.003822,-0.064422,0.000606
516,1.433333,0.027287,0.814807,0.003021,-0.579083,0.004341,0.003781,-0.064776,0.000603
517,1.436111,0.026044,0.815304,-0.001720,-0.578444,0.010136,0.004425,-0.059773,0.001575
518,1.438889,0.026301,0.815216,-0.000812,-0.578559,0.009000,0.004299,-0.060715,0.000616
519,1.441667,0.025249,0.815686,-0.004902,-0.577923,0.013964,0.004846,-0.056367,0.001581
520,1.444444,,,,,,,,
521,1.447222,0.025574,0.815538,-0.003555,-0.578127,0.012355,0.004666,-0.057820,0.000612
522,1.450000,0.025852,0.815417,-0.002381,-0.578291,0.010959,0.004507,-0.059086,0.000589
523,1.452778,0.026128,0.815306,-0.001373,-0.578438,0.009716,0.004366,-0.060142,0.000593
524,1.455556,0.026339,0.815206,-0.000483,-0.578571,0.008658,0.004242,-0.061104,0.000581
525,1.458333,0.026477,0.815119,0.000277,-0.578689,0.007808,0.004136,-0.061962,0.000614
526,1.461111,,,,,,,,
527,1.463889,0.025731,0.815417,-0.002706,-0.578296,0.011410,0.004544,-0.058780,0.000613
528,1.466667,0.025995,0.815296,-0.001615,-0.578458,0.010107,0.004395,-0.059951,0.000590
529,1.469444,0.026270,0.815200,-0.000653,-0.578583,0.008901,0.004265,-0.060947,0.000604
530,1.472222,0.026513,0.815125,0.000165,-0.578679,0.007865,0.004152,-0.061783,0.000603
531,1.475000,0.026709,0.815042,0.000880,-0.578785,0.006982,0.004056,-0.062531,0.000609
532,1.477778,0.026937,0.814980,0.001523,-0.578860,0.006121,0.003972,-0.063149,0.000614
533,1.480556,0.027090,0.814935,0.002048,-0.578915,0.005458,0.003899,-0.063687,0.000627
534,1.483333,0.027207,0.814878,0.002517,-0.578988,0.004895,0.003837,-0.064189,0.000586
535,1.486111,0.027329,0.814848,0.002914,-0.579023,0.004385,0.003782,-0.064590,0.000618
536,1.488889,0.027404,0.814812,0.003272,-0.579068,0.003972,0.003738,-0.064988,0.000597
537,1.491667,0.027452,0.814777,0.003579,-0.579113,0.003637,0.003702,-0.065342,0.000580
538,1.494444,0.027534,0.814747,0.003810,-0.579150,0.003327,0.003671,-0.065567,0.000614
539,1.497222,0.027601,0.814727,0.003961,-0.579174,0.003109,0.003644,-0.065699,0.000631
540,1.500000,0.027650,0.814702,0.004093,-0.579206,0.002931,0.003623,-0.065823,0.000594
541,1.502778,0.027669,0.814690,0.004229,-0.579221,0.002787,0.003606,-0.065980,0.000613
542,1.505556,0.027701,0.814676,0.004355,-0.579238,0.002630,0.003593,-0.066113,0.000612
543,1.508333,,,,,,,,
544,1.511111,0.027949,0.814656,0.004970,-0.579249,0.001779,0.003651,-0.066653,0.001312
545,1.513889,0.027898,0.814656,0.004975,-0.579252,0.001840,0.003631,-0.066712,0.000606
546,1.516667,0.027890,0.814654,0.004987,-0.579255,0.001837,0.003614,-0.066738,0.000609
547,1.519444,0.027875,0.814624,0.004955,-0.579299,0.001890,0.003600,-0.066716,0.000609
548,1.522222,,,,,,,,
549,1.525000,0.026638,0.815177,0.000074,-0.578599,0.007792,0.004244,-0.061521,0.001585
550,1.527778,0.026823,0.815094,0.000714,-0.578708,0.006989,0.004148,-0.062181,0.000620
551,1.530556,0.026947,0.815023,0.001247,-0.578801,0.006361,0.004066,-0.062760,0.000616
552,1.533333,0.027058,0.814958,0.001748,-0.578886,0.005774,0.003992,-0.063310,0.000616
553,1.536111,0.027109,0.814899,0.002180,-0.578964,0.005324,0.003925,-0.063824,0.000627
