Format Version,1.23,Take Name,Take 2024-09-30 02.17.04 PM_002,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-09-30 02.27.27.419 PM,Total Frames in Take,23631,Total Exported Frames,23631,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B
,ID,"C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
7775,21.597222,0.011085,0.148456,0.001600,-0.988856,2.926275,0.007410,-0.000807,0.000466
7776,21.600000,0.011147,0.148137,0.001825,-0.988902,2.934030,0.007463,-0.000926,0.000511
7777,21.602778,0.012590,0.146626,0.000652,-0.989112,2.943179,0.007340,0.001512,0.001398
7778,21.605556,,,,,,,,
7779,21.608333,0.013151,0.145966,0.000354,-0.989202,2.952687,0.007229,0.002274,0.000460
7780,21.611111,0.012866,0.145954,0.000554,-0.989208,2.961346,0.007246,0.001485,0.000476
7781,21.613889,0.010984,0.146605,-0.000257,-0.989134,2.971787,0.007431,-0.001489,0.001244
7782,21.616667,0.009595,0.146981,-0.000850,-0.989092,2.981416,0.007566,-0.003817,0.001511
7783,21.619444,0.009062,0.146852,-0.000230,-0.989117,2.988464,0.007494,-0.005093,0.001027
7784,21.622222,,,,,,,,
7785,21.625000,0.010104,0.146141,0.000380,-0.989212,2.996335,0.007427,-0.004007,0.000671
7786,21.627778,0.011424,0.146275,0.000981,-0.989178,3.003798,0.007325,-0.002389,0.001120
7787,21.630556,0.011589,0.145828,0.000549,-0.989242,3.012739,0.007333,-0.002372,0.000865
7788,21.633333,0.011276,0.146556,0.000284,-0.989138,3.021497,0.007433,-0.003062,0.001419
7789,21.636111,0.010368,0.146158,0.000789,-0.989207,3.028900,0.007496,-0.004864,0.000898
7790,21.638889,0.011236,0.145687,0.001035,-0.989267,3.036096,0.007496,-0.003889,0.000730
7791,21.641667,0.011175,0.145151,0.001731,-0.989345,3.042647,0.007503,-0.004454,0.001009
7792,21.644444,0.011704,0.144923,0.001715,-0.989372,3.050072,0.007526,-0.003871,0.000563
7793,21.647222,,,,,,,,
7794,21.650000,0.012395,0.144856,0.001629,-0.989374,3.058777,0.007563,-0.002965,0.001146
7795,21.652778,0.013678,0.146640,0.004555,-0.989085,3.062636,0.007398,-0.001700,0.001517
7796,21.655556,0.014040,0.146811,0.004457,-0.989055,3.071064,0.007430,-0.001258,0.001121
7797,21.658333,0.012363,0.146702,0.004704,-0.989092,3.079325,0.007548,-0.004049,0.000719
7798,21.661111,0.012129,0.146436,0.003996,-0.989138,3.088554,0.007607,-0.004390,0.000431
7799,21.663889,0.011939,0.146418,0.003671,-0.989144,3.097100,0.007675,-0.004764,0.000513
7800,21.666667,,,,,,,,
7801,21.669444,0.011686,0.146280,0.003477,-0.989168,3.106675,0.007701,-0.005304,0.000559
7802,21.672222,0.010942,0.146885,0.003020,-0.989089,3.116556,0.007800,-0.006544,0.001361
7803,21.675000,0.008829,0.144817,0.005120,-0.989406,3.121985,0.007970,-0.010188,0.001465
7804,21.677778,0.009019,0.144824,0.005135,-0.989403,3.130455,0.007956,-0.010193,0.000525
7805,21.680556,,,,,,,,
7806,21.683333,0.008318,0.144498,0.005728,-0.989454,3.139241,0.007922,-0.011878,0.000606
7807,21.686111,0.008312,0.143794,0.006411,-0.989552,3.147285,0.007844,-0.012524,0.000389
7808,21.688889,0.009578,0.143683,0.005428,-0.989563,3.157151,0.007815,-0.010686,0.000713
7809,21.691667,0.009815,0.143791,0.005099,-0.989546,3.165995,0.007848,-0.010693,0.001074
7810,21.694444,0.009447,0.142998,0.005695,-0.989662,3.173320,0.007851,-0.011808,0.001100
7811,21.697222,0.010677,0.143441,0.007820,-0.989570,3.177660,0.007737,-0.010679,0.001038
7812,21.700000,0.012393,0.144341,0.007892,-0.989419,3.184786,0.007719,-0.008292,0.000610
7813,21.702778,0.011542,0.143933,0.007666,-0.989490,3.192670,0.007865,-0.009925,0.000530
7814,21.705556,0.011506,0.143887,0.006996,-0.989503,3.200864,0.007998,-0.010122,0.000588
7815,21.708333,,,,,,,,
7816,21.711111,0.013605,0.144128,0.007798,-0.989435,3.207251,0.007958,-0.007349,0.000976
7817,21.713889,0.013177,0.143893,0.006900,-0.989482,3.216525,0.008093,-0.008086,0.000397
7818,21.716667,0.014641,0.143260,0.005117,-0.989564,3.226366,0.008087,-0.005655,0.000838
7819,21.719444,0.015860,0.143550,0.005375,-0.989501,3.232885,0.008110,-0.004032,0.000988
7820,21.722222,0.016310,0.144668,0.006746,-0.989323,3.237645,0.007994,-0.003838,0.001766
7821,21.725000,0.015609,0.146407,0.008596,-0.989064,3.241939,0.007914,-0.005373,0.001271
7822,21.727778,0.015612,0.146009,0.009969,-0.989110,3.246658,0.007830,-0.005871,0.000793
7823,21.730556,,,,,,,,
7824,21.733333,0.015561,0.145388,0.008644,-0.989215,3.256469,0.007878,-0.005954,0.000735
7825,21.736111,0.013732,0.144700,0.008673,-0.989342,3.264305,0.007915,-0.009094,0.001197
7826,21.738889,0.012921,0.144463,0.007412,-0.989398,3.273806,0.007952,-0.010346,0.001005
7827,21.741667,0.011839,0.144146,0.006494,-0.989464,3.282654,0.007964,-0.012030,0.001157
7828,21.744444,0.011993,0.144111,0.005227,-0.989475,3.291701,0.007977,-0.011755,0.000826
7829,21.747222,,,,,,,,
7830,21.750000,0.012514,0.144342,0.004329,-0.989439,3.301188,0.008005,-0.011079,0.000488
7831,21.752778,0.012633,0.144055,0.004263,-0.989480,3.309211,0.008068,-0.011220,0.000621
7832,21.755556,0.012571,0.144260,0.004191,-0.989451,3.317118,0.008121,-0.011660,0.000483
7833,21.758333,0.012690,0.144216,0.003799,-0.989458,3.325193,0.008123,-0.011721,0.000891
7834,21.761111,0.012639,0.144127,0.003497,-0.989472,3.333007,0.008135,-0.012077,0.000913
7835,21.763889,0.012437,0.144018,0.003545,-0.989491,3.340117,0.008187,-0.012751,0.000595
7836,21.766667,,,,,,,,
7837,21.769444,0.012814,0.143814,0.003718,-0.989515,3.347685,0.008213,-0.012576,0.001278
7838,21.772222,0.014903,0.144397,0.003928,-0.989400,3.354732,0.008162,-0.009678,0.002123
7839,21.775000,0.015847,0.144052,0.002432,-0.989440,3.364410,0.008185,-0.008166,0.000711
7840,21.777778,0.016438,0.143762,0.001384,-0.989475,3.373152,0.008228,-0.007291,0.000786
7841,21.780556,0.016131,0.143660,0.001796,-0.989494,3.379501,0.008447,-0.008189,0.000574
7842,21.783333,0.017721,0.143715,0.002378,-0.989458,3.384954,0.008461,-0.006056,0.001892
7843,21.786111,0.016499,0.142912,0.002291,-0.989595,3.391811,0.008788,-0.008292,0.000680
7844,21.788889,0.015750,0.142352,0.002261,-0.989688,3.398353,0.009016,-0.009709,0.001034
7845,21.791667,,,,,,,,
7846,21.794444,0.014822,0.142250,0.002909,-0.989716,3.404947,0.009234,-0.011566,0.000575
7847,21.797222,0.015839,0.142889,0.004153,-0.989603,3.409914,0.009343,-0.010335,0.000852
7848,21.800000,0.016810,0.143783,0.005087,-0.989453,3.415100,0.009411,-0.009159,0.001055
7849,21.802778,0.016201,0.143659,0.005193,-0.989481,3.421683,0.009554,-0.010289,0.000591
7850,21.805556,0.015748,0.143431,0.005284,-0.989521,3.428025,0.009639,-0.011222,0.000632
7851,21.808333,,,,,,,,
7852,21.811111,0.015425,0.143373,0.005421,-0.989534,3.435103,0.009658,-0.011976,0.000554
7853,21.813889,0.015224,0.143329,0.005560,-0.989542,3.441841,0.009645,-0.012556,0.000574
7854,21.816667,0.015087,0.143293,0.005727,-0.989549,3.448228,0.009611,-0.013083,0.000542
7855,21.819444,0.014899,0.143154,0.005797,-0.989571,3.454550,0.009530,-0.013682,0.000629
7856,21.822222,0.014698,0.143338,0.005710,-0.989548,3.460760,0.009429,-0.014325,0.000599
7857,21.825000,0.014976,0.143472,0.005326,-0.989527,3.467131,0.009323,-0.014136,0.000844
7858,21.827778,0.014903,0.143666,0.005164,-0.989501,3.473026,0.009220,-0.014614,0.000580
7859,21.830556,,,,,,,,
7860,21.833333,0.014854,0.143590,0.004847,-0.989514,3.479904,0.009097,-0.015089,0.001083
7861,21.836111,0.014800,0.143603,0.004548,-0.989514,3.486449,0.008986,-0.015579,0.001077
7862,21.838889,0.014710,0.143665,0.004458,-0.989507,3.492387,0.008896,-0.016169,0.001034
7863,21.841667,0.014693,0.143768,0.004275,-0.989493,3.498214,0.008809,-0.016632,0.000924
7864,21.844444,0.014862,0.143941,0.003926,-0.989467,3.503982,0.008735,-0.016774,0.000536
7865,21.847222,0.014882,0.143914,0.003572,-0.989472,3.509627,0.008672,-0.017089,0.000931
7866,21.850000,0.015203,0.143960,0.002852,-0.989463,3.515640,0.008614,-0.016798,0.001101
7867,21.852778,,,,,,,,
7868,21.855556,0.017468,0.144573,0.003374,-0.989334,3.523954,0.008489,-0.014079,0.000556
7869,21.858333,0.019242,0.145042,0.004986,-0.989226,3.525735,0.008412,-0.012011,0.001053
7870,21.861111,0.021027,0.145669,0.006113,-0.989091,3.528138,0.008354,-0.009767,0.000971
7871,21.863889,0.020859,0.145262,0.004977,-0.989161,3.534278,0.008316,-0.010043,0.001213
7872,21.866667,0.019924,0.145059,0.003973,-0.989214,3.540262,0.008344,-0.011546,0.000463
7873,21.869444,,,,,,,,
7874,21.872222,0.018656,0.145330,0.003940,-0.989200,3.545832,0.008433,-0.013775,0.000525
7875,21.875000,0.017657,0.145597,0.004095,-0.989178,3.550930,0.008493,-0.015644,0.000612
7876,21.877778,0.017120,0.146149,0.003867,-0.989107,3.556397,0.008528,-0.016709,0.000184
7877,21.880556,0.016969,0.146384,0.003088,-0.989078,3.562558,0.008495,-0.016965,0.000829
7878,21.883333,0.016748,0.146712,0.002700,-0.989034,3.568022,0.008487,-0.017483,0.000539
7879,21.886111,0.016336,0.147029,0.002402,-0.988994,3.573560,0.008441,-0.018345,0.001366
7880,21.888889,0.014558,0.147094,0.003328,-0.989010,3.577417,0.008464,-0.021666,0.000659
7881,21.891667,0.013572,0.146719,0.003818,-0.989078,3.581628,0.008520,-0.023596,0.001686
7882,21.894444,0.013819,0.147143,0.003820,-0.989011,3.586257,0.008575,-0.023452,0.001020
7883,21.897222,0.014121,0.147635,0.003594,-0.988935,3.591289,0.008571,-0.023218,0.000523
7884,21.900000,,,,,,,,
7885,21.902778,0.013086,0.147628,0.004228,-0.988947,3.596097,0.008604,-0.025380,0.000806
7886,21.905556,0.013448,0.147868,0.004197,-0.988907,3.601344,0.008695,-0.025119,0.000578
7887,21.908333,0.013820,0.148129,0.003984,-0.988864,3.606725,0.008756,-0.024823,0.000567
7888,21.911111,0.014120,0.147894,0.003982,-0.988895,3.611529,0.008843,-0.024644,0.000939
7889,21.913889,0.014578,0.147792,0.003980,-0.988903,3.616177,0.008969,-0.024205,0.000342
7890,21.916667,0.014389,0.147777,0.004511,-0.988906,3.620012,0.009152,-0.024922,0.000471
7891,21.919444,0.014950,0.147790,0.004302,-0.988896,3.624636,0.009270,-0.024306,0.000582
7892,21.922222,0.015157,0.148165,0.004125,-0.988838,3.629117,0.009354,-0.024270,0.000550
7893,21.925000,0.015176,0.148427,0.004263,-0.988798,3.633205,0.009467,-0.024593,0.000324
7894,21.927778,0.015398,0.148308,0.004326,-0.988812,3.637265,0.009541,-0.024573,0.000856
7895,21.930556,0.016227,0.148255,0.004177,-0.988807,3.641497,0.009527,-0.023548,0.000904
7896,21.933333,0.016545,0.148500,0.004273,-0.988765,3.645314,0.009506,-0.023392,0.001030
7897,21.936111,0.017079,0.148637,0.004215,-0.988735,3.649260,0.009490,-0.022792,0.000719
7898,21.938889,0.017061,0.148760,0.003920,-0.988718,3.653662,0.009503,-0.022869,0.000595
7899,21.941667,0.017508,0.148894,0.003890,-0.988691,3.657439,0.009454,-0.022355,0.000689
7900,21.944444,0.017391,0.148730,0.004472,-0.988715,3.660270,0.009480,-0.022790,0.000459
7901,21.947222,,,,,,,,
7902,21.950000,0.017747,0.148731,0.004528,-0.988708,3.664400,0.009434,-0.022343,0.000728
7903,21.952778,0.018155,0.148929,0.004206,-0.988672,3.668983,0.009316,-0.021742,0.000654
7904,21.955556,0.017438,0.149123,0.004340,-0.988655,3.672891,0.009326,-0.022939,0.000158
7905,21.958333,0.017285,0.148537,0.003808,-0.988748,3.677473,0.009271,-0.023012,0.001743
7906,21.961111,0.017539,0.148695,0.003824,-0.988720,3.681103,0.009179,-0.022702,0.000781
7907,21.963889,,,,,,,,
7908,21.966667,0.017899,0.148725,0.003466,-0.988711,3.685669,0.009002,-0.022157,0.001836
7909,21.969444,0.017363,0.149239,0.003276,-0.988643,3.690020,0.008926,-0.023068,0.000344
7910,21.972222,0.017359,0.149217,0.003241,-0.988647,3.693814,0.008795,-0.023204,0.001740
7911,21.975000,0.017482,0.149081,0.003091,-0.988666,3.697535,0.008665,-0.023110,0.000893
7912,21.977778,0.017129,0.149305,0.002608,-0.988639,3.701773,0.008596,-0.023663,0.000562
7913,21.980556,0.017524,0.149323,0.002350,-0.988630,3.705418,0.008500,-0.023155,0.000907
7914,21.983333,,,,,,,,
7915,21.986111,0.017633,0.149605,0.002346,-0.988586,3.709281,0.008443,-0.023288,0.000547
7916,21.988889,0.018025,0.149297,0.002079,-0.988626,3.713362,0.008375,-0.022842,0.001174
7917,21.991667,0.017618,0.148913,0.002191,-0.988691,3.716944,0.008440,-0.023735,0.000877
7918,21.994444,0.017341,0.149349,0.002291,-0.988630,3.720464,0.008477,-0.024493,0.000733
7919,21.997222,0.017581,0.150026,0.002002,-0.988524,3.724410,0.008493,-0.024367,0.000640
7920,22.000000,0.017570,0.149885,0.001618,-0.988546,3.728423,0.008532,-0.024617,0.001059
7921,22.002778,0.017939,0.150133,0.001883,-0.988501,3.731384,0.008532,-0.024476,0.000789
7922,22.005556,,,,,,,,
7923,22.008333,0.018139,0.150735,0.001728,-0.988406,3.735555,0.008598,-0.024441,0.000528
7924,22.011111,0.017460,0.150771,0.001669,-0.988413,3.739587,0.008710,-0.025689,0.001558
7925,22.013889,0.017008,0.150871,0.002060,-0.988405,3.742801,0.008811,-0.026663,0.001651
7926,22.016667,0.017284,0.150837,0.001637,-0.988406,3.747034,0.008852,-0.026245,0.000725
7927,22.019444,0.017316,0.151183,0.001239,-0.988353,3.751264,0.008886,-0.026169,0.000700
7928,22.022222,0.017035,0.151290,0.001120,-0.988342,3.754987,0.008914,-0.026583,0.000545
7929,22.025000,0.016457,0.151339,0.000826,-0.988345,3.758924,0.008970,-0.027339,0.000539
7930,22.027778,,,,,,,,
7931,22.030556,0.015767,0.151288,0.000677,-0.988364,3.763060,0.009000,-0.028193,0.000613
7932,22.033333,0.015368,0.151535,0.000837,-0.988332,3.766446,0.008990,-0.028748,0.000976
7933,22.036111,0.014459,0.151528,0.001374,-0.988346,3.769163,0.009072,-0.030138,0.000462
7934,22.038889,0.013985,0.151681,0.001727,-0.988329,3.771949,0.009054,-0.030888,0.000678
7935,22.041667,0.013579,0.151744,0.002297,-0.988324,3.774188,0.009084,-0.031589,0.000392
7936,22.044444,0.013556,0.151914,0.002245,-0.988298,3.777196,0.009059,-0.031597,0.000523
7937,22.047222,0.013507,0.151456,0.002660,-0.988368,3.779197,0.009079,-0.031803,0.000874
7938,22.050000,,,,,,,,
7939,22.052778,0.013017,0.150944,0.003097,-0.988452,3.781600,0.009107,-0.032749,0.000822
7940,22.055556,0.013362,0.150900,0.003420,-0.988453,3.783849,0.009042,-0.032456,0.000584
7941,22.058333,0.013398,0.150630,0.003981,-0.988491,3.785693,0.008993,-0.032675,0.000847
7942,22.061111,0.013216,0.150298,0.003932,-0.988545,3.788303,0.009003,-0.033097,0.000529
7943,22.063889,0.013681,0.150141,0.004058,-0.988562,3.790482,0.008949,-0.032550,0.000811
7944,22.066667,0.013722,0.149893,0.003788,-0.988600,3.793198,0.008939,-0.032567,0.000532
7945,22.069444,0.013982,0.150197,0.003267,-0.988552,3.796299,0.008885,-0.032157,0.000581
7946,22.072222,0.014839,0.149928,0.002910,-0.988581,3.798898,0.008750,-0.030881,0.001663
7947,22.075000,0.014776,0.150298,0.002560,-0.988527,3.801708,0.008698,-0.031037,0.000267
7948,22.077778,0.015768,0.149928,0.002206,-0.988569,3.804215,0.008616,-0.029471,0.001130
7949,22.080556,0.016025,0.150222,0.001821,-0.988521,3.807035,0.008606,-0.029018,0.000514
7950,22.083333,,,,,,,,
7951,22.086111,0.016733,0.150243,0.001691,-0.988506,3.809814,0.008566,-0.027979,0.000495
7952,22.088889,0.016707,0.149706,0.001469,-0.988588,3.812734,0.008566,-0.027966,0.000798
7953,22.091667,0.017153,0.150026,0.000699,-0.988533,3.816513,0.008572,-0.027096,0.000984
7954,22.094444,0.017300,0.149869,0.000547,-0.988554,3.819277,0.008617,-0.026812,0.000904
7955,22.097222,0.017938,0.150008,0.000751,-0.988522,3.821414,0.008617,-0.025880,0.000590
7956,22.100000,,,,,,,,
7957,22.102778,0.016782,0.149978,0.001314,-0.988546,3.823890,0.008612,-0.027802,0.000710
7958,22.105556,0.017036,0.151238,0.002969,-0.988346,3.824197,0.008552,-0.027619,0.001033
7959,22.108333,0.015692,0.150803,0.003798,-0.988432,3.825977,0.008632,-0.029818,0.000748
7960,22.111111,0.016215,0.151916,0.005243,-0.988247,3.826327,0.008554,-0.029150,0.000964
7961,22.113889,0.015638,0.151110,0.005891,-0.988376,3.827980,0.008583,-0.030094,0.000699
7962,22.116667,0.014781,0.150669,0.006058,-0.988455,3.830344,0.008620,-0.031324,0.000805
7963,22.119444,,,,,,,,
7964,22.122222,0.013384,0.149781,0.006406,-0.988608,3.832726,0.008673,-0.033446,0.000836
7965,22.125000,0.014941,0.149706,0.008152,-0.988584,3.832273,0.008531,-0.031272,0.000997
7966,22.127778,0.016347,0.149538,0.009658,-0.988574,3.832079,0.008389,-0.029294,0.001124
7967,22.130556,0.015345,0.148647,0.009639,-0.988724,3.834616,0.008369,-0.030707,0.000665
7968,22.133333,0.016671,0.148601,0.010833,-0.988697,3.834685,0.008215,-0.028806,0.000996
7969,22.136111,0.015581,0.148026,0.010665,-0.988803,3.837224,0.008217,-0.030375,0.000690
7970,22.138889,0.013845,0.147001,0.010147,-0.988988,3.840327,0.008256,-0.032814,0.000800
7971,22.141667,0.013670,0.146734,0.009136,-0.989039,3.843713,0.008287,-0.032724,0.000443
7972,22.144444,0.013919,0.146829,0.008403,-0.989028,3.846592,0.008283,-0.032042,0.000564
7973,22.147222,,,,,,,,
7974,22.150000,0.014046,0.146542,0.007295,-0.989078,3.850258,0.008294,-0.031458,0.000765
7975,22.152778,0.014481,0.146881,0.006690,-0.989026,3.853157,0.008293,-0.030508,0.000578
7976,22.155556,0.013318,0.146431,0.006647,-0.989109,3.855472,0.008304,-0.032230,0.000839
7977,22.158333,0.013189,0.147245,0.006005,-0.988994,3.858450,0.008342,-0.032135,0.000516
7978,22.161111,0.013213,0.147213,0.005354,-0.989002,3.861356,0.008403,-0.031769,0.000403
7979,22.163889,,,,,,,,
7980,22.166667,0.013154,0.147132,0.004903,-0.989017,3.864318,0.008469,-0.031521,0.000795
7981,22.169444,0.014675,0.148256,0.005567,-0.988825,3.865114,0.008396,-0.029041,0.000975
7982,22.172222,0.014973,0.148292,0.005399,-0.988816,3.867486,0.008412,-0.028335,0.001006
7983,22.175000,0.014871,0.147903,0.005038,-0.988877,3.870045,0.008467,-0.028222,0.000513
7984,22.177778,0.015227,0.148232,0.004933,-0.988823,3.872196,0.008473,-0.027443,0.000555
7985,22.180556,0.015117,0.148776,0.004701,-0.988744,3.874597,0.008512,-0.027308,0.000105
7986,22.183333,0.015036,0.148817,0.004367,-0.988741,3.876983,0.008539,-0.027131,0.000567
7987,22.186111,0.015434,0.149112,0.004365,-0.988690,3.878774,0.008506,-0.026295,0.000905
7988,22.188889,0.015734,0.149555,0.004210,-0.988619,3.880754,0.008460,-0.025542,0.001295
7989,22.191667,0.015691,0.149663,0.003829,-0.988605,3.883087,0.008480,-0.025239,0.000800
7990,22.194444,0.015793,0.150377,0.003478,-0.988497,3.885374,0.008486,-0.024683,0.000819
7991,22.197222,0.016087,0.150710,0.003540,-0.988441,3.886882,0.008448,-0.024009,0.000943
7992,22.200000,0.015800,0.150919,0.003269,-0.988414,3.888932,0.008459,-0.024144,0.000512
7993,22.202778,0.015925,0.151562,0.002967,-0.988315,3.891021,0.008357,-0.023686,0.000978
7994,22.205556,0.016009,0.152223,0.002843,-0.988212,3.892764,0.008286,-0.023319,0.001027
7995,22.208333,,,,,,,,
7996,22.211111,0.016130,0.152978,0.003097,-0.988093,3.894072,0.008293,-0.022927,0.000912
7997,22.213889,0.015426,0.154011,0.003977,-0.987941,3.894684,0.008373,-0.024063,0.000649
7998,22.216667,0.014536,0.154823,0.004446,-0.987825,3.895813,0.008515,-0.025326,0.001209
7999,22.219444,0.013741,0.155648,0.004585,-0.987706,3.897359,0.008604,-0.026365,0.000777
8000,22.222222,0.013569,0.156241,0.004561,-0.987615,3.898857,0.008657,-0.026446,0.000610
8001,22.225000,,,,,,,,
8002,22.227778,0.013261,0.157514,0.004368,-0.987418,3.901001,0.008682,-0.026704,0.001016
8003,22.230556,0.013142,0.158640,0.004371,-0.987239,3.902684,0.008683,-0.026748,0.001203
8004,22.233333,0.012932,0.159826,0.004359,-0.987051,3.904412,0.008685,-0.026909,0.001258
8005,22.236111,0.012700,0.161097,0.004253,-0.986848,3.906260,0.008691,-0.027074,0.001097
8006,22.238889,0.012768,0.162496,0.004545,-0.986616,3.907432,0.008629,-0.026953,0.000794
8007,22.241667,,,,,,,,
8008,22.244444,0.012651,0.164101,0.004426,-0.986353,3.909381,0.008622,-0.026983,0.000458
8009,22.247222,0.012669,0.165651,0.004342,-0.986094,3.911205,0.008580,-0.026841,0.001216
8010,22.250000,0.012611,0.167686,0.004240,-0.985751,3.913138,0.008539,-0.026789,0.000700
8011,22.252778,0.012633,0.169198,0.004183,-0.985492,3.914802,0.008539,-0.026638,0.000398
8012,22.255556,0.012609,0.170466,0.004172,-0.985274,3.916369,0.008508,-0.026602,0.001137
8013,22.258333,0.012575,0.171406,0.004442,-0.985110,3.917444,0.008514,-0.026603,0.001338
8014,22.261111,0.012293,0.173540,0.004280,-0.984741,3.919323,0.008517,-0.026830,0.000823
8015,22.263889,0.012860,0.174797,0.003660,-0.984514,3.921497,0.008485,-0.025526,0.000556
8016,22.266667,0.013255,0.175934,0.003287,-0.984307,3.923318,0.008433,-0.024619,0.000992
8017,22.269444,,,,,,,,
8018,22.272222,0.009466,0.179835,0.001225,-0.983651,3.929616,0.008930,-0.029595,0.001764
8019,22.275000,0.009905,0.181893,0.001303,-0.983268,3.930796,0.008923,-0.028653,0.001770
8020,22.277778,0.010169,0.184138,0.001488,-0.982847,3.931886,0.008936,-0.028028,0.000778
8021,22.280556,0.012078,0.187068,0.002526,-0.982270,3.931217,0.008760,-0.025111,0.001488
8022,22.283333,0.011799,0.189129,0.002170,-0.981879,3.933216,0.008728,-0.025239,0.001400
8023,22.286111,,,,,,,,
8024,22.288889,0.014767,0.192116,0.001230,-0.981260,3.935187,0.008365,-0.020025,0.002444
8025,22.291667,0.016443,0.195006,0.002195,-0.980662,3.934515,0.008259,-0.017401,0.000889
8026,22.294444,0.017889,0.197742,0.003034,-0.980086,3.934026,0.008155,-0.015122,0.000825
8027,22.297222,0.016573,0.200280,0.002476,-0.979595,3.936547,0.008163,-0.016811,0.001454
8028,22.300000,0.016220,0.202287,0.002135,-0.979190,3.938326,0.008212,-0.016981,0.000722
8029,22.302778,,,,,,,,
8030,22.305556,,,,,,,,
8031,22.308333,,,,,,,,
8032,22.311111,0.012406,0.211552,-0.001012,-0.977288,3.948480,0.008450,-0.021314,0.000928
8033,22.313889,0.009887,0.214948,-0.002603,-0.976572,3.953225,0.008692,-0.024538,0.001304
